Datum;Zeit;PLU;Name;Kategorie
08.04.25;12:27:16;0;Planters Wonder - 0,2;1
08.04.25;12:32:32;0;Caddys Dream - 0,2;1
08.04.25;12:33:02;0;Bora Bora - 0,2;1
08.04.25;12:37:07;0;Tequila Sunrise - 0,2;0
08.04.25;12:38:31;0;Bora Bora - 0,2;1
08.04.25;12:39:06;0;Caddys Dream - 0,2;1
08.04.25;12:40:03;0;Sex on the Beach - 0,2;0
08.04.25;12:40:31;0;Sex on the Beach - 0,2;0
08.04.25;12:47:55;0;Tropic Star - 0,2;1
08.04.25;12:48:19;0;Exotic Dream - 0,2;1
08.04.25;12:50:00;0;Exotic Dream - 0,2;1
08.04.25;12:53:11;0;Bora Bora - 0,2;1
08.04.25;12:57:40;0;Exotic Dream - 0,2;1
08.04.25;12:58:19;0;Exotic Dream - 0,2;1
08.04.25;13:18:49;0;Planters Wonder - 0,2;1
08.04.25;13:19:05;0;Morning Sunrise - 0,2;1
08.04.25;13:19:21;0;Bora Bora - 0,2;1
08.04.25;13:21:32;0;Planters Punch - 0,2;0
08.04.25;13:37:03;0;Morning Sunrise - 0,2;1
08.04.25;13:49:18;0;Planters Wonder - 0,2;1
08.04.25;14:01:50;0;Til;5
08.04.25;14:04:58;0;Planters Punch - 0,2;0
08.04.25;14:05:29;0;Tequila Sunrise - 0,2;0
08.04.25;14:22:50;0;Planters Wonder - 0,2;1
08.04.25;14:23:13;0;Planters Punch - 0,2;0
08.04.25;14:23:25;0;Planters Punch - 0,2;0
08.04.25;14:25:17;0;Til;5
08.04.25;14:27:49;0;Til;5
08.04.25;14:29:20;0;Touchdown - 0,2;0
08.04.25;14:31:13;0;Planters Wonder - 0,2;1
08.04.25;14:31:29;0;Morning Sunrise - 0,2;1
08.04.25;14:31:47;0;Exotic Dream - 0,2;1
08.04.25;14:32:40;0;Tequila Sunrise - 0,2;0
08.04.25;14:40:11;0;Touchdown - 0,2;0
08.04.25;14:40:28;0;Til;5
08.04.25;14:56:55;0;Planters Punch - 0,2;0
08.04.25;14:57:31;0;Planters Punch - 0,2;0
08.04.25;14:58:04;0;Tequila Sunrise - 0,2;0
08.04.25;14:58:38;0;Morning Sunrise - 0,2;1
08.04.25;14:59:08;0;Caddys Dream - 0,2;1
08.04.25;14:59:30;0;Planters Wonder - 0,2;1
08.04.25;15:06:39;0;Iceman - 0,2;0
08.04.25;15:07:01;0;Iceman - 0,2;0
08.04.25;15:07:38;0;Planters Punch - 0,2;0
08.04.25;15:07:57;0;Planters Punch - 0,2;0
08.04.25;15:08:45;0;Iceman - 0,2;0
08.04.25;15:09:08;0;Planters Wonder - 0,2;1
08.04.25;15:09:43;0;Morning Sunrise - 0,2;1
08.04.25;15:12:24;0;Iceman - 0,2;0
08.04.25;15:19:50;0;Planters Punch - 0,2;0
08.04.25;15:20:20;0;Mai Tai - 0,2;0
08.04.25;15:21:04;0;Planters Punch - 0,2;0
08.04.25;15:21:45;0;Touchdown - 0,2;0
08.04.25;15:23:04;0;Green Eyes - 0,2;0
08.04.25;15:27:58;0;Mai Tai - 0,2;0
08.04.25;15:28:44;0;Til;5
08.04.25;15:32:57;0;Carribean Night - 0,2;0
08.04.25;15:33:41;0;Planters Wonder - 0,2;1
08.04.25;15:34:07;0;Morning Sunrise - 0,2;1
08.04.25;15:34:29;0;Planters Wonder - 0,2;1
08.04.25;15:37:17;0;Planters Punch - 0,2;0
08.04.25;15:37:57;0;Touchdown - 0,2;0
08.04.25;15:38:24;0;Mai Tai - 0,2;0
08.04.25;15:40:08;0;Planters Punch - 0,2;0
08.04.25;15:40:58;0;Touchdown - 0,2;0
08.04.25;15:41:25;0;Mai Tai - 0,2;0
08.04.25;15:41:56;0;Mai Tai - 0,2;0
08.04.25;15:42:50;0;Touchdown - 0,2;0
08.04.25;15:43:30;0;Carribean Night - 0,2;0
08.04.25;15:44:06;0;Green Eyes - 0,2;0
08.04.25;15:47:34;0;Bora Bora - 0,2;1
08.04.25;15:48:24;0;Ananas 100 ml;4
08.04.25;15:49:01;0;Ananas 100 ml;4
08.04.25;15:56:49;0;Mai Tai - 0,2;0
08.04.25;15:57:12;0;Mai Tai - 0,2;0
08.04.25;15:57:42;0;Sex on the Beach - 0,2;0
08.04.25;15:58:36;0;Bora Bora - 0,2;1
08.04.25;16:00:03;0;Planters Punch - 0,2;0
08.04.25;16:00:18;0;Mai Tai - 0,2;0
08.04.25;16:00:47;0;Sex on the Beach - 0,2;0
08.04.25;16:01:11;0;Planters Punch - 0,2;0
08.04.25;16:01:40;0;Tequila Sunrise - 0,2;0
08.04.25;16:03:24;0;Tequila Sunrise - 0,2;0
08.04.25;16:03:48;0;Tequila Sunrise - 0,2;0
08.04.25;16:05:52;0;Planters Wonder - 0,2;1
08.04.25;16:06:12;0;Planters Punch - 0,2;0
08.04.25;16:06:48;0;Morning Sunrise - 0,2;1
08.04.25;16:07:50;0;Morning Sunrise - 0,2;1
08.04.25;16:09:13;0;Iceman - 0,2;0
08.04.25;16:09:41;0;Caddys Dream - 0,2;1
08.04.25;16:10:24;0;Til;5
08.04.25;16:11:39;0;Til;5
08.04.25;16:18:03;0;Planters Wonder - 0,2;1
08.04.25;16:26:19;0;Til;5
09.04.25;08:09:58;0;Morning Sunrise - 0,2;1
09.04.25;08:11:26;0;Exotic Dream - 0,2;1
09.04.25;08:12:38;0;Planters Wonder - 0,2;1
09.04.25;08:31:56;0;Exotic Dream - 0,2;1
09.04.25;08:33:51;0;Caddys Dream - 0,2;1
09.04.25;08:43:02;0;Planters Wonder - 0,2;1
09.04.25;08:50:49;0;Planters Wonder - 0,2;1
09.04.25;08:51:44;0;Planters Wonder - 0,2;1
09.04.25;09:09:25;0;Tropic Star - 0,2;1
09.04.25;09:09:41;0;Bora Bora - 0,2;1
09.04.25;09:09:51;0;Exotic Dream - 0,2;1
09.04.25;09:10:50;0;Caddys Dream - 0,2;1
09.04.25;09:11:53;0;Morning Sunrise - 0,2;1
09.04.25;09:12:11;0;Tropic Star - 0,2;1
09.04.25;09:12:50;0;Bora Bora - 0,2;1
09.04.25;09:13:09;0;Exotic Dream - 0,2;1
09.04.25;09:22:04;0;Planters Punch - 0,2;0
09.04.25;09:39:44;0;Planters Punch - 0,2;0
09.04.25;09:41:03;0;Planters Punch - 0,2;0
09.04.25;09:49:58;0;Planters Punch - 0,2;0
09.04.25;09:50:33;0;Touchdown - 0,2;0
09.04.25;09:51:13;0;Iceman - 0,2;0
09.04.25;09:51:43;0;Carribean Night - 0,2;0
09.04.25;10:06:46;0;Planters Wonder - 0,2;1
09.04.25;10:10:01;0;Planters Wonder - 0,2;1
09.04.25;10:10:33;0;Exotic Dream - 0,2;1
09.04.25;10:10:52;0;Tropic Star - 0,2;1
09.04.25;10:14:39;0;Sex on the Beach - 0,2;0
09.04.25;10:15:08;0;Sex on the Beach - 0,2;0
09.04.25;10:16:06;0;Tropic Star - 0,2;1
09.04.25;10:16:43;0;Tropic Star - 0,2;1
09.04.25;10:17:50;0;Til;5
09.04.25;10:18:21;0;Sex on the Beach - 0,2;0
09.04.25;10:20:21;0;Caddys Dream - 0,2;1
09.04.25;10:21:03;0;Mai Tai - 0,2;0
09.04.25;10:21:25;0;Sex on the Beach - 0,2;0
09.04.25;10:21:58;0;Green Eyes - 0,2;0
09.04.25;10:22:45;0;Tequila Sunrise - 0,2;0
09.04.25;10:23:35;0;Iceman - 0,2;0
09.04.25;10:24:41;0;Carribean Night - 0,2;0
09.04.25;10:25:07;0;Carribean Night - 0,2;0
09.04.25;10:26:45;0;Tequila Sunrise - 0,2;0
09.04.25;10:27:25;0;Sex on the Beach - 0,2;0
09.04.25;10:27:51;0;Sex on the Beach - 0,2;0
09.04.25;10:48:08;0;Planters Wonder - 0,2;1
09.04.25;10:50:57;0;Planters Wonder - 0,2;1
09.04.25;10:51:46;0;Planters Wonder - 0,2;1
09.04.25;10:58:03;0;Planters Wonder - 0,2;1
09.04.25;10:58:26;0;Touchdown - 0,2;0
09.04.25;10:58:47;0;Tequila Sunrise - 0,2;0
09.04.25;11:02:45;0;Touchdown - 0,2;0
09.04.25;11:27:53;0;Planters Wonder - 0,2;1
09.04.25;11:28:06;0;Morning Sunrise - 0,2;1
09.04.25;11:29:04;0;Carribean Night - 0,2;0
09.04.25;11:29:18;0;Mai Tai - 0,2;0
09.04.25;11:29:33;0;Sex on the Beach - 0,2;0
09.04.25;11:29:51;0;Touchdown - 0,2;0
09.04.25;11:30:15;0;Green Eyes - 0,2;0
09.04.25;11:30:34;0;Carribean Night - 0,2;0
09.04.25;11:30:50;0;Touchdown - 0,2;0
09.04.25;11:31:13;0;Planters Wonder - 0,2;1
09.04.25;11:33:51;0;Planters Punch - 0,2;0
09.04.25;11:42:31;0;Touchdown - 0,2;0
09.04.25;11:54:21;0;Morning Sunrise - 0,2;1
09.04.25;11:54:52;0;Bora Bora - 0,2;1
09.04.25;12:08:21;0;Sex on the Beach - 0,2;0
09.04.25;12:09:00;0;Exotic Dream - 0,2;1
09.04.25;12:11:01;0;Sex on the Beach - 0,2;0
09.04.25;12:11:10;0;Sex on the Beach - 0,2;0
09.04.25;12:11:52;0;Tropic Star - 0,2;1
09.04.25;12:12:25;0;Tropic Star - 0,2;1
09.04.25;12:12:35;0;Tropic Star - 0,2;1
09.04.25;12:21:32;0;Mai Tai - 0,2;0
09.04.25;12:34:41;0;Iceman - 0,2;0
09.04.25;12:35:05;0;Carribean Night - 0,2;0
09.04.25;12:35:18;0;Sex on the Beach - 0,2;0
09.04.25;12:35:34;0;Carribean Night - 0,2;0
09.04.25;13:01:24;0;Mai Tai - 0,2;0
09.04.25;13:01:55;0;Morning Sunrise - 0,2;1
09.04.25;13:03:27;0;Carribean Night - 0,2;0
09.04.25;13:05:21;0;Tequila Sunrise - 0,2;0
09.04.25;13:05:41;0;Mai Tai - 0,2;0
09.04.25;13:05:55;0;Iceman - 0,2;0
09.04.25;13:06:22;0;Mai Tai - 0,2;0
09.04.25;13:06:44;0;Green Eyes - 0,2;0
09.04.25;13:16:59;0;Planters Punch - 0,2;0
09.04.25;13:17:21;0;Planters Punch - 0,2;0
09.04.25;13:30:28;0;Caddys Dream - 0,2;1
09.04.25;13:37:00;0;Iceman - 0,2;0
09.04.25;13:38:03;0;Morning Sunrise - 0,2;1
09.04.25;13:38:34;0;Caddys Dream - 0,2;1
09.04.25;13:38:55;0;Caddys Dream - 0,2;1
09.04.25;13:40:24;0;Orange 100 ml;4
09.04.25;13:54:29;0;Tequila Sunrise - 0,2;0
09.04.25;13:55:05;0;Tequila Sunrise - 0,2;0
09.04.25;13:55:33;0;Tequila Sunrise - 0,2;0
09.04.25;14:07:47;0;Mai Tai - 0,2;0
09.04.25;14:09:55;0;Tropic Star - 0,2;1
09.04.25;14:10:30;0;Sex on the Beach - 0,2;0
09.04.25;14:11:24;0;Planters Punch - 0,2;0
09.04.25;14:11:42;0;Touchdown - 0,2;0
09.04.25;14:13:26;0;Iceman - 0,2;0
09.04.25;14:16:10;0;Planters Punch - 0,2;0
09.04.25;14:24:01;0;Bora Bora - 0,2;1
09.04.25;14:24:22;0;Caddys Dream - 0,2;1
09.04.25;14:24:39;0;Tropic Star - 0,2;1
09.04.25;14:24:54;0;Exotic Dream - 0,2;1
09.04.25;14:26:20;0;Bora Bora - 0,2;1
09.04.25;14:26:34;0;Bora Bora - 0,2;1
09.04.25;14:26:50;0;Exotic Dream - 0,2;1
09.04.25;14:27:06;0;Tropic Star - 0,2;1
09.04.25;14:27:33;0;Tropic Star - 0,2;1
09.04.25;14:28:07;0;Caddys Dream - 0,2;1
09.04.25;14:28:25;0;Planters Punch - 0,2;0
09.04.25;14:28:50;0;Bora Bora - 0,2;1
09.04.25;14:29:30;0;Tropic Star - 0,2;1
09.04.25;14:34:55;0;Til;5
09.04.25;14:36:13;0;Touchdown - 0,2;0
09.04.25;14:36:37;0;Mai Tai - 0,2;0
09.04.25;14:37:40;0;Mai Tai - 0,2;0
09.04.25;14:39:47;0;Tequila Sunrise - 0,2;0
09.04.25;14:43:00;0;Exotic Dream - 0,2;1
09.04.25;14:47:11;0;Mai Tai - 0,2;0
09.04.25;14:47:46;0;Touchdown - 0,2;0
09.04.25;14:48:08;0;Sex on the Beach - 0,2;0
09.04.25;15:09:35;0;Tropic Star - 0,2;1
09.04.25;15:10:19;0;Planters Punch - 0,2;0
09.04.25;15:11:51;0;Mai Tai - 0,2;0
09.04.25;15:12:20;0;Morning Sunrise - 0,2;1
09.04.25;15:14:20;0;Planters Wonder - 0,2;1
09.04.25;15:14:39;0;Planters Punch - 0,2;0
09.04.25;15:15:36;0;Sex on the Beach - 0,2;0
09.04.25;15:17:06;0;Sex on the Beach - 0,2;0
09.04.25;15:17:49;0;Carribean Night - 0,2;0
09.04.25;15:18:06;0;Green Eyes - 0,2;0
09.04.25;15:18:34;0;Mai Tai - 0,2;0
09.04.25;15:19:06;0;Tequila Sunrise - 0,2;0
09.04.25;15:19:30;0;Iceman - 0,2;0
09.04.25;15:19:52;0;Touchdown - 0,2;0
09.04.25;15:20:06;0;Planters Punch - 0,2;0
09.04.25;15:20:23;0;Carribean Night - 0,2;0
09.04.25;15:29:27;0;Sex on the Beach - 0,2;0
09.04.25;15:29:55;0;Sex on the Beach - 0,2;0
09.04.25;15:30:12;0;Tequila Sunrise - 0,2;0
09.04.25;15:33:08;0;Mai Tai - 0,2;0
