Datum;Zeit;PLU;Name;Kategorie
26.09.25;14:06:18;0;Sex on the Beach - 0,2;0
26.09.25;14:06:29;0;Planters Wonder - 0,2;1
26.09.25;14:06:40;0;Iceman - 0,2;0
26.09.25;14:06:51;0;Touchdown - 0,2;0
26.09.25;14:07:03;0;Planters Punch - 0,2;0
26.09.25;14:07:11;0;Iceman - 0,2;0
26.09.25;14:07:21;0;Carribean Night - 0,2;0
26.09.25;14:07:30;0;Planters Punch - 0,2;0
26.09.25;14:07:37;0;Mai Tai - 0,2;0
26.09.25;14:07:49;0;Mai Tai - 0,2;0
26.09.25;14:08:03;0;Mai Tai - 0,2;0
26.09.25;14:08:14;0;Mai Tai - 0,2;0
26.09.25;14:08:23;0;Touchdown - 0,2;0
26.09.25;14:08:32;0;Touchdown - 0,2;0
26.09.25;14:08:49;0;Carribean Night - 0,2;0
26.09.25;14:08:59;0;Green Eyes - 0,2;0
26.09.25;14:09:11;0;Mai Tai - 0,2;0
26.09.25;14:09:22;0;Mai Tai - 0,2;0
26.09.25;14:09:33;0;Mai Tai - 0,2;0
26.09.25;14:09:41;0;Mai Tai - 0,2;0
26.09.25;14:09:51;0;Mai Tai - 0,2;0
26.09.25;14:10:02;0;Mai Tai - 0,2;0
26.09.25;14:10:10;0;Mai Tai - 0,2;0
26.09.25;14:10:19;0;Mai Tai - 0,2;0
26.09.25;14:10:28;0;Mai Tai - 0,2;0
26.09.25;14:10:37;0;Planters Punch - 0,2;0
26.09.25;14:10:43;0;Mai Tai - 0,2;0
26.09.25;14:10:54;0;Mai Tai - 0,2;0
26.09.25;14:11:02;0;Iceman - 0,2;0
26.09.25;14:11:13;0;Mai Tai - 0,2;0
26.09.25;14:11:22;0;Iceman - 0,2;0
26.09.25;14:11:35;0;Planters Wonder - 0,2;1
26.09.25;14:11:51;0;Planters Wonder - 0,2;1
26.09.25;14:12:02;0;Green Eyes - 0,2;0
26.09.25;14:12:12;0;Iceman - 0,2;0
26.09.25;14:12:24;0;Iceman - 0,2;0
26.09.25;14:12:40;0;Sex on the Beach - 0,2;0
26.09.25;14:12:49;0;Sex on the Beach - 0,2;0
26.09.25;14:13:06;0;Touchdown - 0,2;0
26.09.25;14:13:15;0;Touchdown - 0,2;0
26.09.25;14:13:28;0;Planters Punch - 0,2;0
26.09.25;14:13:43;0;Planters Punch - 0,2;0
26.09.25;14:13:55;0;Planters Punch - 0,2;0
26.09.25;14:14:02;0;Planters Punch - 0,2;0
26.09.25;14:14:10;0;Planters Punch - 0,2;0
26.09.25;14:14:24;0;Tequila Sunrise - 0,2;0
26.09.25;14:14:38;0;Tequila Sunrise - 0,2;0
26.09.25;14:14:49;0;Tequila Sunrise - 0,2;0
26.09.25;14:15:06;0;Tequila Sunrise - 0,2;0
26.09.25;14:15:25;0;Iceman - 0,2;0
26.09.25;14:15:41;0;Carribean Night - 0,2;0
26.09.25;14:15:57;0;Mai Tai - 0,2;0
26.09.25;14:16:10;0;Tequila Sunrise - 0,2;0
26.09.25;14:16:26;0;Planters Punch - 0,2;0
26.09.25;14:16:32;0;Planters Punch - 0,2;0
26.09.25;14:16:40;0;Green Eyes - 0,2;0
26.09.25;14:16:52;0;Planters Punch - 0,2;0
26.09.25;14:17:03;0;Iceman - 0,2;0
26.09.25;14:17:29;0;Mai Tai - 0,2;0
26.09.25;14:17:44;0;Mai Tai - 0,2;0
26.09.25;14:17:54;0;Mai Tai - 0,2;0
26.09.25;14:18:05;0;Mai Tai - 0,2;0
26.09.25;14:18:27;0;Planters Punch - 0,2;0
26.09.25;14:18:35;0;Mai Tai - 0,2;0
26.09.25;14:18:48;0;Mai Tai - 0,2;0
26.09.25;14:18:59;0;Mai Tai - 0,2;0
26.09.25;14:19:14;0;Caddys Dream - 0,2;1
26.09.25;14:19:29;0;Mai Tai - 0,2;0
26.09.25;14:19:40;0;Carribean Night - 0,2;0
26.09.25;14:19:47;0;Carribean Night - 0,2;0
26.09.25;14:19:55;0;Carribean Night - 0,2;0
26.09.25;14:20:05;0;Touchdown - 0,2;0
26.09.25;14:20:17;0;Iceman - 0,2;0
26.09.25;14:20:27;0;Mai Tai - 0,2;0
26.09.25;14:20:38;0;Iceman - 0,2;0
26.09.25;14:21:09;0;Touchdown - 0,2;0
26.09.25;14:21:20;0;Exotic Dream - 0,2;1
26.09.25;14:21:35;0;Touchdown - 0,2;0
26.09.25;14:21:46;0;Touchdown - 0,2;0
26.09.25;14:21:54;0;Touchdown - 0,2;0
26.09.25;14:22:25;0;Tequila Sunrise - 0,2;0
26.09.25;14:22:45;0;Tequila Sunrise - 0,2;0
26.09.25;14:23:02;0;Mai Tai - 0,2;0
26.09.25;14:23:27;0;Mai Tai - 0,2;0
26.09.25;14:24:12;0;Mai Tai - 0,2;0
26.09.25;14:24:28;0;Mai Tai - 0,2;0
26.09.25;14:24:37;0;Mai Tai - 0,2;0
26.09.25;14:24:48;0;Planters Punch - 0,2;0
26.09.25;14:25:05;0;Ananas 100 ml;4
26.09.25;14:25:24;0;Mai Tai - 0,2;0
26.09.25;14:25:31;0;Mai Tai - 0,2;0
26.09.25;14:25:46;0;Touchdown - 0,2;0
26.09.25;14:25:57;0;Green Eyes - 0,2;0
26.09.25;14:26:09;0;Planters Punch - 0,2;0
26.09.25;14:26:18;0;Planters Punch - 0,2;0
26.09.25;14:26:27;0;Mai Tai - 0,2;0
26.09.25;14:26:39;0;Mai Tai - 0,2;0
26.09.25;14:26:59;0;Mai Tai - 0,2;0
26.09.25;14:27:36;0;Mai Tai - 0,2;0
26.09.25;14:27:48;0;Mai Tai - 0,2;0
26.09.25;14:28:41;0;Planters Punch - 0,2;0
26.09.25;14:28:48;0;Mai Tai - 0,2;0
26.09.25;14:28:56;0;Planters Punch - 0,2;0
26.09.25;14:40:18;0;Green Eyes - 0,2;0
26.09.25;14:40:54;0;Planters Wonder - 0,2;1
26.09.25;14:42:03;0;Touchdown - 0,2;0
