Datum;Zeit;PLU;Name;Kategorie
29.03.25;22:08:30;0;Showmaster;0
29.03.25;22:08:45;0;Showmaster;0
29.03.25;22:09:27;0;Casino Night;0
29.03.25;22:10:22;0;All in with Tommy;0
29.03.25;22:10:59;0;Casino Night;0
29.03.25;22:11:18;0;Showmaster;0
29.03.25;22:11:37;0;Showmaster;0
29.03.25;22:11:48;0;Showmaster;0
29.03.25;22:11:59;0;Casino Night;0
29.03.25;22:12:17;0;Showmaster;0
29.03.25;22:12:42;0;High Sunrise;1
29.03.25;22:12:59;0;Malin Tai;0
29.03.25;22:13:10;0;Malin Tai;0
29.03.25;22:13:33;0;All in with Tommy;0
29.03.25;22:13:59;0;Malin Tai;0
29.03.25;22:14:41;0;All in with Tommy;0
29.03.25;22:14:59;0;High Sunrise;1
29.03.25;22:15:17;0;Casino Night;0
29.03.25;22:15:34;0;Casino Night;0
29.03.25;22:16:02;0;Tropic Jackpot;1
29.03.25;22:16:10;0;Tropic Jackpot;1
29.03.25;22:18:10;0;Maracuja 100 ml;4
29.03.25;22:18:24;0;Tommys Booster;1
29.03.25;22:19:03;0;High Sunrise;1
29.03.25;22:19:26;0;Tommys Booster;1
29.03.25;22:19:44;0;Showmaster;0
29.03.25;22:20:06;0;Showmaster;0
29.03.25;22:20:18;0;Showmaster;0
29.03.25;22:20:53;0;All in with Tommy;0
29.03.25;22:22:18;0;All in with Tommy;0
29.03.25;22:22:29;0;All in with Tommy;0
29.03.25;22:23:06;0;Tropic Jackpot;1
29.03.25;22:23:47;0;Maracuja 100 ml;4
29.03.25;22:24:20;0;Malins Ass;1
29.03.25;22:25:59;0;Showmaster;0
29.03.25;22:27:36;0;All in with Tommy;0
29.03.25;22:27:46;0;All in with Tommy;0
29.03.25;22:28:07;0;Showmaster;0
29.03.25;22:28:53;0;Tommys Booster;1
29.03.25;22:29:16;0;Showmaster;0
29.03.25;22:29:29;0;Tommys Booster;1
29.03.25;22:31:53;0;High Sunrise;1
29.03.25;22:32:31;0;Showmaster;0
29.03.25;22:44:34;0;Casino Night;0
29.03.25;22:50:01;0;Maracuja 100 ml;4
29.03.25;22:50:11;0;Orange 100 ml;4
29.03.25;22:57:47;0;Malin Tai;0
29.03.25;23:00:30;0;Malins Ass;1
29.03.25;23:03:22;0;Casino Night;0
29.03.25;23:03:59;0;Tommys Booster;1
29.03.25;23:04:06;0;Malin Tai;0
29.03.25;23:06:13;0;High Sunrise;1
29.03.25;23:06:27;0;Malin Tai;0
29.03.25;23:06:57;0;High Sunrise;1
29.03.25;23:07:13;0;High Sunrise;1
29.03.25;23:08:45;0;Malins Ass;1
29.03.25;23:08:55;0;Malins Ass;1
29.03.25;23:09:16;0;All in with Tommy;0
29.03.25;23:09:51;0;Tommys Booster;1
29.03.25;23:12:58;0;Malin Tai;0
29.03.25;23:13:54;0;Showmaster;0
29.03.25;23:14:21;0;High Sunrise;1
29.03.25;23:14:38;0;High Sunrise;1
29.03.25;23:14:58;0;Showmaster;0
29.03.25;23:15:32;0;Showmaster;0
29.03.25;23:15:43;0;Orange 100 ml;4
29.03.25;23:16:34;0;Tropic Jackpot;1
29.03.25;23:16:40;0;Ananas 100 ml;4
29.03.25;23:17:19;0;Orange 100 ml;4
29.03.25;23:18:04;0;Showmaster;0
29.03.25;23:18:22;0;Orange 100 ml;4
29.03.25;23:29:37;0;Orange 100 ml;4
29.03.25;23:30:04;0;Tropic Jackpot;1
29.03.25;23:33:19;0;Showmaster;0
29.03.25;23:33:39;0;Tommys Booster;1
29.03.25;23:34:07;0;Tommys Booster;1
29.03.25;23:34:15;0;Tommys Booster;1
29.03.25;23:34:33;0;Tommys Booster;1
29.03.25;23:34:57;0;Showmaster;0
29.03.25;23:35:10;0;Showmaster;0
29.03.25;23:35:23;0;Showmaster;0
29.03.25;23:35:36;0;Showmaster;0
29.03.25;23:35:59;0;Tropic Jackpot;1
29.03.25;23:36:07;0;Tropic Jackpot;1
29.03.25;23:37:21;0;Malins Ass;1
29.03.25;23:37:51;0;Casino Night;0
29.03.25;23:41:16;0;Malin Tai;0
29.03.25;23:41:48;0;High Sunrise;1
29.03.25;23:42:05;0;Malins Ass;1
29.03.25;23:47:27;0;Casino Night;0
29.03.25;23:47:48;0;All in with Tommy;0
30.03.25;00:05:58;0;All in with Tommy;0
30.03.25;00:06:27;0;Malin Tai;0
30.03.25;00:08:21;0;Tommys Booster;1
30.03.25;00:08:27;0;Tommys Booster;1
30.03.25;00:14:30;0;Tropic Jackpot;1
30.03.25;00:14:40;0;Tropic Jackpot;1
30.03.25;00:19:30;0;Casino Night;0
30.03.25;00:21:58;0;Casino Night;0
30.03.25;00:22:22;0;Malins Ass;1
30.03.25;00:22:51;0;Malin Tai;0
30.03.25;00:23:36;0;Maracuja 100 ml;4
30.03.25;00:23:47;0;Orange 100 ml;4
30.03.25;00:25:02;0;Tommys Booster;1
30.03.25;00:27:04;0;Tropic Jackpot;1
30.03.25;00:33:22;0;Showmaster;0
30.03.25;00:33:57;0;Tropic Jackpot;1
30.03.25;00:39:10;0;Tommys Booster;1
30.03.25;00:46:41;0;Showmaster;0
30.03.25;00:47:07;0;Casino Night;0
30.03.25;00:47:21;0;Casino Night;0
30.03.25;00:47:36;0;Orange 100 ml;4
30.03.25;00:50:01;0;Showmaster;0
30.03.25;00:50:15;0;Malins Ass;1
30.03.25;00:50:37;0;Casino Night;0
30.03.25;00:50:54;0;Malin Tai;0
30.03.25;00:53:14;0;All in with Tommy;0
30.03.25;01:12:15;0;Maracuja 100 ml;4
30.03.25;01:12:23;0;Orange 100 ml;4
30.03.25;01:17:39;0;Malin Tai;0
30.03.25;01:26:15;0;Maracuja 100 ml;4
30.03.25;01:26:22;0;Orange 100 ml;4
30.03.25;01:42:14;0;Showmaster;0
30.03.25;01:42:58;0;Casino Night;0
30.03.25;01:43:12;0;All in with Tommy;0
30.03.25;01:45:12;0;Showmaster;0
30.03.25;01:47:06;0;Showmaster;0
30.03.25;01:47:49;0;Showmaster;0
30.03.25;02:30:03;0;Tommys Booster;1
30.03.25;02:31:25;0;Tommys Booster;1
31.03.25;07:01:47;0;High Sunrise;1
31.03.25;07:02:30;0;High Sunrise;1
31.03.25;07:04:38;0;Malins Ass;1
