Datum;Zeit;PLU;Name;Kategorie
02.08.25;16:11:50;0;Solero;0
02.08.25;16:25:03;0;Pina Colada;0
02.08.25;16:27:31;0;Baby Colada;1
02.08.25;16:29:09;0;Bora Bora;1
02.08.25;16:34:01;0;Green Eyes;0
02.08.25;16:36:13;0;Caipirinha;0
02.08.25;16:37:37;0;Caipirinha;0
02.08.25;16:41:01;0;Pina Colada;0
02.08.25;16:57:11;0;Pina Colada;0
02.08.25;16:59:35;0;Caipirinha;0
02.08.25;17:00:21;0;Caipirinha;0
02.08.25;17:01:24;0;Pina Colada;0
02.08.25;17:02:20;0;Caipirinha;0
02.08.25;17:03:37;0;Caipirinha;0
02.08.25;17:08:29;0;Baby Colada;1
02.08.25;17:09:27;0;Caipirinha;0
02.08.25;17:11:03;0;Caipirinha;0
02.08.25;17:11:44;0;Caipirinha;0
02.08.25;17:13:48;0;Tequila Sunrise;0
02.08.25;17:17:23;0;Baby Colada;1
02.08.25;17:22:19;0;Caipirinha;0
02.08.25;17:25:13;0;Caipirinha;0
02.08.25;17:26:30;0;Caipirinha;0
02.08.25;17:27:47;0;Planters Punch;0
02.08.25;17:29:01;0;Caipirinha;0
02.08.25;17:37:28;0;Solero;0
02.08.25;17:38:22;0;Planters Punch;0
02.08.25;17:39:02;0;Planters Wonder;1
02.08.25;17:40:37;0;Caipirinha;0
02.08.25;17:42:38;0;Caipirinha;0
02.08.25;17:48:29;0;Carribean Night;0
02.08.25;17:55:05;0;Exotic Dream;1
02.08.25;17:55:46;0;Pina Colada;0
02.08.25;17:56:47;0;Caipirinha;0
02.08.25;18:06:10;0;Caipirinha;0
02.08.25;18:07:17;0;Touch Down;0
02.08.25;18:08:05;0;Touch Down;0
02.08.25;18:09:49;0;Caipirinha;0
02.08.25;18:27:14;0;Caipirinha;0
02.08.25;18:27:20;0;Caipirinha;0
02.08.25;18:27:34;0;Tequila Sunrise;0
02.08.25;18:28:03;0;Tequila Sunrise;0
02.08.25;18:28:31;0;Bora Bora;1
02.08.25;18:28:59;0;Exotic Dream;1
02.08.25;18:41:04;0;Swimming Pool;0
02.08.25;18:53:27;0;Touch Down;0
02.08.25;19:14:08;0;Touch Down;0
02.08.25;19:20:01;0;Touch Down;0
02.08.25;19:20:26;0;Touch Down;0
02.08.25;19:23:25;0;Caipirinha;0
02.08.25;19:24:24;0;Swimming Pool;0
02.08.25;19:24:50;0;Caipirinha;0
02.08.25;19:26:09;0;Pina Colada;0
02.08.25;19:32:24;0;Tropic Star;1
02.08.25;19:38:23;0;Caipirinha;0
02.08.25;19:39:03;0;Caipirinha;0
02.08.25;19:40:53;0;Caipirinha;0
02.08.25;19:41:15;0;Caipirinha;0
02.08.25;19:46:02;0;Caipirinha;0
02.08.25;19:47:59;0;Carribean Night;0
02.08.25;19:58:16;0;Tequila Sunrise;0
02.08.25;19:59:15;0;Touch Down;0
02.08.25;19:59:42;0;Touch Down;0
02.08.25;20:03:50;0;Planters Wonder;1
02.08.25;20:10:02;0;Caipirinha;0
02.08.25;20:10:48;0;Caipirinha;0
02.08.25;20:11:19;0;Planters Wonder;1
02.08.25;20:14:55;0;Baby Colada;1
02.08.25;20:16:31;0;Baby Colada;1
02.08.25;20:18:04;0;Touch Down;0
02.08.25;20:31:47;0;Baby Colada;1
02.08.25;20:32:33;0;Caipirinha;0
02.08.25;20:36:06;0;Caipirinha;0
02.08.25;20:38:46;0;Caipirinha;0
02.08.25;20:51:19;0;Touch Down;0
02.08.25;20:52:22;0;Green Eyes;0
02.08.25;20:53:21;0;Touch Down;0
02.08.25;21:04:49;0;Mai Tai;0
02.08.25;21:05:38;0;Mai Tai;0
02.08.25;21:24:39;0;Caipirinha;0
02.08.25;21:25:29;0;Touch Down;0
02.08.25;21:25:40;0;Touch Down;0
02.08.25;21:26:27;0;Caipirinha;0
02.08.25;21:28:19;0;Caipirinha;0
02.08.25;22:10:01;0;Long island iced tea;0
02.08.25;22:10:21;0;Long island iced tea;0
02.08.25;22:10:40;0;Caipirinha;0
02.08.25;22:26:40;0;Caipirinha;0
02.08.25;22:26:45;0;Caipirinha;0
02.08.25;22:27:27;0;Long island iced tea;0
02.08.25;22:36:39;0;Carribean Night;0
02.08.25;22:37:30;0;Caipirinha;0
02.08.25;23:06:54;0;Carribean Night;0
02.08.25;23:07:26;0;Caipirinha;0
02.08.25;23:07:59;0;Bora Bora;1
02.08.25;23:10:44;0;Sex on the Beach;0
02.08.25;23:38:33;0;Pina Colada;0
02.08.25;23:38:47;0;Tequila Sunrise;0
02.08.25;23:40:24;0;Sex on the Beach;0
02.08.25;23:49:08;0;Caipirinha;0
02.08.25;23:49:19;0;Caipirinha;0
02.08.25;23:50:03;0;Morning Sunrise;1
03.08.25;00:27:35;0;Caipirinha;0
03.08.25;00:28:28;0;Sex on the Beach;0
