Datum;Zeit;PLU;Name;Kategorie
29.05.25;15:51:09;0;Exotic Dream;1
29.05.25;15:51:47;0;Morning Sunrise;1
29.05.25;15:52:14;0;Exotic Dream;1
29.05.25;15:55:54;0;Planters Punch - 0,2;0
29.05.25;15:56:01;0;Sex on the Beach;0
29.05.25;16:04:12;0;Planters Punch;0
29.05.25;16:04:45;0;Planters Punch;0
29.05.25;16:15:56;0;Frotzen Mango;0
29.05.25;16:45:15;0;Tequila Sunrise;0
29.05.25;16:46:57;0;Tropic Star - 0,2;1
29.05.25;16:47:12;0;Exotic Dream;1
29.05.25;17:02:34;0;Exotic Dream;1
29.05.25;17:02:45;0;Exotic Dream;1
29.05.25;17:03:42;0;Sex on the Beach;0
29.05.25;17:03:58;0;Bora Bora;1
29.05.25;17:05:43;0;Sex on the Beach;0
29.05.25;17:06:43;0;Planters Punch;0
29.05.25;17:07:03;0;Planters Wonder;1
29.05.25;17:08:56;0;Touchdown - 0,2;0
29.05.25;17:09:03;0;Touchdown - 0,2;0
29.05.25;17:15:50;0;Baby Colada;1
29.05.25;17:15:58;0;Baby Colada;1
29.05.25;17:17:12;0;Baby Colada;1
29.05.25;17:18:28;0;Pina Colada;0
29.05.25;17:20:46;0;Ice Man;0
29.05.25;17:22:05;0;Baby Colada;1
29.05.25;17:22:28;0;Ice Man;0
29.05.25;17:35:44;0;Swimming Pool;0
29.05.25;17:39:43;0;Planters Punch;0
29.05.25;17:42:07;0;Mango Dream;1
29.05.25;17:52:41;0;Frotzen Mango;0
29.05.25;17:54:20;0;Baby Colada;1
29.05.25;17:58:19;0;Mai Tai;0
29.05.25;18:01:31;0;Mai Tai - 0,2;0
29.05.25;18:06:04;0;Ice Man;0
29.05.25;18:27:19;0;Baby Colada;1
29.05.25;18:46:32;0;Green Eyes;0
29.05.25;18:57:14;0;Baby Colada;1
29.05.25;19:02:11;0;Tequila Sunrise;0
29.05.25;19:02:27;0;Touch Down;0
29.05.25;19:02:41;0;Swimming Pool;0
29.05.25;19:04:39;0;Planters Wonder;1
29.05.25;19:06:03;0;Sex on the Beach;0
29.05.25;19:34:24;0;Swimming Pool;0
29.05.25;19:36:36;0;Baby Colada;1
29.05.25;19:37:15;0;Caddys Dream;1
29.05.25;19:37:34;0;Caddys Dream;1
29.05.25;19:37:41;0;Exotic Dream;1
29.05.25;19:40:34;0;Touchdown - 0,2;0
29.05.25;19:54:26;0;Pina Colada;0
29.05.25;20:00:18;0;Touch Down;0
29.05.25;20:08:43;0;Planters Punch;0
29.05.25;20:17:18;0;Orange 100 ml;4
29.05.25;20:22:42;0;Sex on the Beach;0
29.05.25;20:25:58;0;Long island iced tea;0
29.05.25;20:26:10;0;Long island iced tea;0
29.05.25;20:29:22;0;Frotzen Mango2;0
29.05.25;20:48:52;0;Solero;0
29.05.25;21:16:43;0;Swimming Pool;0
29.05.25;21:21:49;0;Planters Punch;0
29.05.25;22:43:55;0;Baby Colada;1
29.05.25;22:45:17;0;Planters Wonder;1
29.05.25;23:07:46;0;Pina Colada;0
29.05.25;23:25:20;0;Pina Colada;0
29.05.25;23:35:54;0;Pina Colada;0
17.06.25;09:48:21;0;Tropic Star - 0,2;1
17.06.25;10:03:20;0;Tropic Star - 0,2;1
17.06.25;10:03:39;0;Caddys Dream - 0,2;1
17.06.25;10:04:12;0;Planters Wonder - 0,2;1
17.06.25;10:04:46;0;Tropic Star - 0,2;1
17.06.25;10:05:37;0;Exotic Dream - 0,2;1
17.06.25;10:07:10;0;Planters Wonder - 0,2;1
17.06.25;10:20:12;0;Planters Wonder - 0,2;1
17.06.25;10:28:15;0;Planters Wonder - 0,2;1
17.06.25;10:28:33;0;Tropic Star - 0,2;1
17.06.25;10:29:09;0;Planters Wonder - 0,2;1
17.06.25;10:29:47;0;Tropic Star - 0,2;1
17.06.25;10:35:05;0;Bora Bora - 0,2;1
17.06.25;10:39:20;0;Caddys Dream - 0,2;1
17.06.25;10:39:29;0;Bora Bora - 0,2;1
17.06.25;10:44:12;0;Planters Wonder - 0,2;1
17.06.25;10:44:44;0;Tropic Star - 0,2;1
17.06.25;10:49:58;0;Tropic Star - 0,2;1
17.06.25;10:53:56;0;Planters Wonder - 0,2;1
17.06.25;10:54:10;0;Caddys Dream - 0,2;1
17.06.25;10:54:28;0;Exotic Dream - 0,2;1
17.06.25;10:55:56;0;Morning Sunrise - 0,2;1
17.06.25;10:58:37;0;Caddys Dream - 0,2;1
17.06.25;11:01:25;0;Bora Bora - 0,2;1
17.06.25;11:05:32;0;Planters Wonder - 0,2;1
17.06.25;11:15:42;0;Planters Wonder - 0,2;1
17.06.25;11:34:19;0;Planters Wonder - 0,2;1
17.06.25;11:36:54;0;Planters Wonder - 0,2;1
17.06.25;11:37:25;0;Tropic Star - 0,2;1
17.06.25;11:51:44;0;Bora Bora - 0,2;1
17.06.25;11:57:15;0;Bora Bora - 0,2;1
17.06.25;12:05:11;0;Tropic Star - 0,2;1
17.06.25;12:05:43;0;Morning Sunrise - 0,2;1
17.06.25;12:12:18;0;Planters Punch - 0,2;0
17.06.25;12:33:25;0;Planters Wonder - 0,2;1
17.06.25;12:34:15;0;Morning Sunrise - 0,2;1
17.06.25;12:35:33;0;Tropic Star - 0,2;1
17.06.25;12:35:43;0;Tropic Star - 0,2;1
17.06.25;12:57:05;0;Planters Wonder - 0,2;1
17.06.25;13:03:26;0;Tropic Star - 0,2;1
17.06.25;13:13:35;0;Planters Punch - 0,2;0
17.06.25;13:37:09;0;Planters Punch - 0,2;0
17.06.25;13:37:21;0;Green Eyes - 0,2;0
17.06.25;13:38:46;0;Touchdown - 0,2;0
17.06.25;13:48:26;0;Morning Sunrise - 0,2;1
17.06.25;13:51:24;0;Tropic Star - 0,2;1
17.06.25;13:52:41;0;Planters Wonder - 0,2;1
17.06.25;13:52:52;0;Morning Sunrise - 0,2;1
17.06.25;13:56:12;0;Exotic Dream - 0,2;1
17.06.25;14:48:17;0;Planters Punch - 0,2;0
17.06.25;14:48:27;0;Mai Tai - 0,2;0
17.06.25;14:48:43;0;Morning Sunrise - 0,2;1
17.06.25;14:54:23;0;Planters Wonder - 0,2;1
17.06.25;14:58:44;0;Exotic Dream - 0,2;1
17.06.25;15:11:11;0;Planters Wonder - 0,2;1
17.06.25;15:23:49;0;Tropic Star - 0,2;1
17.06.25;15:31:22;0;Exotic Dream - 0,2;1
17.06.25;15:32:40;0;Morning Sunrise - 0,2;1
17.06.25;15:34:26;0;Morning Sunrise;1
17.06.25;15:56:53;0;Tropic Star - 0,2;1
17.06.25;15:58:29;0;Bora Bora - 0,2;1
17.06.25;15:58:36;0;Caddys Dream - 0,2;1
17.06.25;15:58:42;0;Exotic Dream - 0,2;1
17.06.25;15:58:50;0;Tropic Star - 0,2;1
17.06.25;15:58:57;0;Morning Sunrise - 0,2;1
17.06.25;16:00:35;0;Planters Wonder - 0,2;1
17.06.25;16:07:06;0;Bora Bora;1
