Datum;Zeit;PLU;Name;Kategorie
15.03.25;21:49:12;0;Showmaster;0
15.03.25;21:49:21;0;Showmaster;0
15.03.25;21:49:30;0;Showmaster;0
15.03.25;21:49:39;0;Tropic Jackpot;1
15.03.25;21:49:50;0;Showmaster;0
15.03.25;21:50:05;0;All in with Tommy;0
15.03.25;21:50:26;0;Showmaster;0
15.03.25;21:51:47;0;Malin Tai;0
15.03.25;21:57:39;0;All in with Tommy;0
15.03.25;21:57:50;0;Showmaster;0
15.03.25;21:58:06;0;Malin Tai;0
15.03.25;21:58:21;0;Showmaster;0
15.03.25;21:58:31;0;Showmaster;0
15.03.25;21:58:51;0;Casino Night;0
15.03.25;21:59:47;0;All in with Tommy;0
15.03.25;22:00:01;0;Tommys Booster;1
15.03.25;22:00:08;0;Showmaster;0
15.03.25;22:00:40;0;Showmaster;0
15.03.25;22:01:39;0;Casino Night;0
15.03.25;22:01:50;0;Casino Night;0
15.03.25;22:02:12;0;Showmaster;0
15.03.25;22:02:25;0;Malin Tai;0
15.03.25;22:02:40;0;Tommys Booster;1
15.03.25;22:02:56;0;High Sunrise;1
15.03.25;22:03:14;0;Malins Ass;1
15.03.25;22:03:27;0;Malin Tai;0
15.03.25;22:03:59;0;Casino Night;0
15.03.25;22:04:24;0;Showmaster;0
15.03.25;22:05:11;0;Casino Night;0
15.03.25;22:08:46;0;Tropic Jackpot;1
15.03.25;22:08:53;0;Tropic Jackpot;1
15.03.25;22:09:30;0;Casino Night;0
15.03.25;22:09:50;0;Showmaster;0
15.03.25;22:10:59;0;Tommys Booster;1
15.03.25;22:11:05;0;Tropic Jackpot;1
15.03.25;22:11:26;0;Showmaster;0
15.03.25;22:12:49;0;Casino Night;0
15.03.25;22:13:00;0;Tommys Booster;1
15.03.25;22:15:02;0;Tommys Booster;1
15.03.25;22:15:29;0;Showmaster;0
15.03.25;22:16:02;0;Malin Tai;0
15.03.25;22:16:22;0;Showmaster;0
15.03.25;22:16:32;0;Tommys Booster;1
15.03.25;22:17:15;0;Malin Tai;0
15.03.25;22:19:19;0;Malins Ass;1
15.03.25;22:19:35;0;Showmaster;0
15.03.25;22:19:51;0;Showmaster;0
15.03.25;22:20:42;0;Tommys Booster;1
15.03.25;22:20:51;0;Malin Tai;0
15.03.25;22:21:53;0;Malins Ass;1
15.03.25;22:29:05;0;Tommys Booster;1
15.03.25;22:29:15;0;Tommys Booster;1
15.03.25;22:30:09;0;Showmaster;0
15.03.25;22:30:31;0;Tropic Jackpot;1
15.03.25;22:30:44;0;Tropic Jackpot;1
15.03.25;22:31:26;0;High Sunrise;1
15.03.25;22:31:49;0;High Sunrise;1
15.03.25;22:32:18;0;Showmaster;0
15.03.25;22:33:02;0;High Sunrise;1
15.03.25;22:33:18;0;High Sunrise;1
15.03.25;22:33:50;0;Showmaster;0
15.03.25;22:34:03;0;Showmaster;0
15.03.25;22:37:03;0;Tommys Booster;1
15.03.25;22:37:12;0;Tropic Jackpot;1
15.03.25;22:37:45;0;Malin Tai;0
15.03.25;22:44:39;0;High Sunrise;1
15.03.25;22:44:59;0;Tropic Jackpot;1
15.03.25;22:53:26;0;Malin Tai;0
15.03.25;22:53:44;0;Showmaster;0
15.03.25;22:54:22;0;Orange 100 ml;4
15.03.25;22:54:31;0;Orange 100 ml;4
15.03.25;22:56:25;0;All in with Tommy;0
15.03.25;22:57:44;0;All in with Tommy;0
15.03.25;22:58:00;0;Showmaster;0
15.03.25;23:02:40;0;Tropic Jackpot;1
15.03.25;23:02:54;0;High Sunrise;1
15.03.25;23:03:32;0;Showmaster;0
15.03.25;23:07:50;0;Malins Ass;1
15.03.25;23:07:58;0;Malins Ass;1
15.03.25;23:10:10;0;High Sunrise;1
15.03.25;23:10:25;0;Malins Ass;1
15.03.25;23:10:47;0;Casino Night;0
15.03.25;23:11:06;0;All in with Tommy;0
15.03.25;23:11:21;0;Showmaster;0
15.03.25;23:12:27;0;Showmaster;0
15.03.25;23:12:45;0;Tropic Jackpot;1
15.03.25;23:13:05;0;Showmaster;0
15.03.25;23:14:44;0;Malin Tai;0
15.03.25;23:15:13;0;Tommys Booster;1
15.03.25;23:15:53;0;All in with Tommy;0
15.03.25;23:18:07;0;Tommys Booster;1
15.03.25;23:18:29;0;Malin Tai;0
15.03.25;23:18:45;0;Malin Tai;0
15.03.25;23:20:07;0;Showmaster;0
15.03.25;23:20:21;0;Showmaster;0
15.03.25;23:22:09;0;All in with Tommy;0
15.03.25;23:22:42;0;Malin Tai;0
15.03.25;23:22:52;0;All in with Tommy;0
15.03.25;23:24:03;0;Casino Night;0
15.03.25;23:25:47;0;Showmaster;0
15.03.25;23:28:14;0;Tropic Jackpot;1
15.03.25;23:28:33;0;Showmaster;0
