Datum;Zeit;PLU;Name;Kategorie
23.08.25;16:22:32;0;Long island iced tea;0
23.08.25;16:22:55;0;Sex on the Beach;0
23.08.25;16:23:35;0;Ice Man;0
23.08.25;16:23:52;0;Touch Down;0
23.08.25;16:24:26;0;Touch Down;0
23.08.25;16:24:39;0;Sex on the Beach;0
23.08.25;16:25:10;0;Sex on the Beach;0
23.08.25;16:25:40;0;Long island iced tea;0
23.08.25;16:25:57;0;Sex on the Beach;0
23.08.25;16:26:25;0;Touch Down;0
23.08.25;16:27:11;0;Caipirinha;0
23.08.25;16:27:19;0;Caipirinha;0
23.08.25;16:28:03;0;Swimming Pool;0
23.08.25;16:28:21;0;Tequila Sunrise;0
23.08.25;16:29:07;0;Touch Down;0
23.08.25;16:29:24;0;Long island iced tea;0
23.08.25;16:30:35;0;Bora Bora;1
23.08.25;16:31:20;0;Sex on the Beach;0
23.08.25;16:32:01;0;Pina Colada;0
23.08.25;16:32:22;0;Baby Colada;1
23.08.25;16:32:51;0;Swimming Pool;0
23.08.25;16:34:06;0;Touch Down;0
23.08.25;16:34:20;0;Planters Punch;0
23.08.25;16:36:42;0;Mai Tai;0
23.08.25;16:39:17;0;Long island iced tea;0
23.08.25;16:39:25;0;Long island iced tea;0
23.08.25;16:39:43;0;Sex on the Beach;0
23.08.25;16:40:45;0;Caipirinha;0
23.08.25;16:41:16;0;Caipirinha;0
23.08.25;16:41:35;0;Caipirinha;0
23.08.25;16:41:45;0;Sex on the Beach;0
23.08.25;16:41:57;0;Morning Sunrise;1
23.08.25;16:43:40;0;Tequila Sunrise;0
23.08.25;16:47:50;0;Sex on the Beach;0
23.08.25;16:48:22;0;Planters Punch;0
23.08.25;16:49:08;0;Caipirinha;0
23.08.25;16:49:16;0;Caipirinha;0
23.08.25;16:49:22;0;Caipirinha;0
23.08.25;16:50:50;0;Cuba Libre;2
23.08.25;16:51:34;0;Touch Down;0
23.08.25;16:51:51;0;Caipirinha;0
23.08.25;16:51:56;0;Caipirinha;0
23.08.25;16:52:12;0;Pina Colada;0
23.08.25;16:52:54;0;Touch Down;0
23.08.25;16:53:08;0;Swimming Pool;0
23.08.25;16:53:38;0;Long island iced tea;0
23.08.25;16:54:05;0;Sex on the Beach;0
23.08.25;16:54:41;0;Ice Man;0
23.08.25;16:57:25;0;Swimming Pool;0
23.08.25;16:57:41;0;Swimming Pool;0
23.08.25;16:57:55;0;Swimming Pool;0
23.08.25;16:58:58;0;Mai Tai;0
23.08.25;16:59:19;0;Carribean Night;0
23.08.25;16:59:27;0;Carribean Night;0
23.08.25;16:59:36;0;Carribean Night;0
23.08.25;17:00:25;0;Sex on the Beach;0
23.08.25;17:02:52;0;Caipirinha;0
23.08.25;17:03:35;0;Sex on the Beach;0
23.08.25;17:04:09;0;Mai Tai;0
23.08.25;17:04:34;0;Sex on the Beach;0
23.08.25;17:04:53;0;Long island iced tea;0
23.08.25;17:06:10;0;Mai Tai;0
23.08.25;17:06:57;0;Long island iced tea;0
23.08.25;17:07:02;0;Long island iced tea;0
23.08.25;17:07:39;0;Carribean Night;0
23.08.25;17:07:50;0;Carribean Night;0
23.08.25;17:08:46;0;Pina Colada;0
23.08.25;17:09:06;0;Carribean Night;0
23.08.25;17:09:16;0;Cuba Libre;2
23.08.25;17:10:43;0;Caipirinha;0
23.08.25;17:11:46;0;Caipirinha;0
23.08.25;17:12:10;0;Carribean Night;0
23.08.25;17:12:22;0;Caipirinha;0
23.08.25;17:12:50;0;Caipirinha;0
23.08.25;17:12:58;0;Carribean Night;0
23.08.25;17:13:09;0;Carribean Night;0
23.08.25;17:13:43;0;Bora Bora;1
23.08.25;17:14:07;0;Tropic Star;1
23.08.25;17:14:26;0;Bora Bora;1
23.08.25;17:14:48;0;Baby Colada;1
23.08.25;17:15:04;0;Bora Bora;1
23.08.25;17:15:29;0;Bora Bora;1
23.08.25;17:15:51;0;Bora Bora;1
23.08.25;17:16:14;0;Planters Punch;0
23.08.25;17:16:33;0;Swimming Pool;0
23.08.25;17:17:02;0;Touch Down;0
23.08.25;17:17:17;0;Baby Colada;1
23.08.25;17:20:05;0;Sex on the Beach;0
23.08.25;17:20:15;0;Touch Down;0
23.08.25;17:20:42;0;Pina Colada;0
23.08.25;17:21:50;0;Touch Down;0
23.08.25;17:22:43;0;Swimming Pool;0
23.08.25;17:23:16;0;Planters Punch;0
23.08.25;17:23:30;0;Carribean Night;0
23.08.25;17:25:18;0;Ananas 100 ml;4
23.08.25;17:25:56;0;Pina Colada;0
23.08.25;17:26:30;0;Caipirinha;0
23.08.25;17:26:38;0;Caipirinha;0
23.08.25;17:26:53;0;Sex on the Beach;0
23.08.25;17:27:03;0;Tequila Sunrise;0
23.08.25;17:27:36;0;Tequila Sunrise;0
23.08.25;17:27:51;0;Tequila Sunrise;0
23.08.25;17:28:37;0;Tequila Sunrise;0
23.08.25;17:28:55;0;Sex on the Beach;0
23.08.25;17:30:01;0;Touch Down;0
23.08.25;17:30:14;0;Touch Down;0
23.08.25;17:30:52;0;Ice Man;0
23.08.25;17:31:06;0;Cuba Libre;2
23.08.25;17:31:53;0;Exotic Dream;1
23.08.25;17:32:09;0;Planters Punch;0
23.08.25;17:33:07;0;Caipirinha;0
23.08.25;17:33:14;0;Caipirinha;0
23.08.25;17:33:51;0;Touch Down;0
23.08.25;17:34:39;0;Caipirinha;0
23.08.25;17:37:35;0;Touch Down;0
23.08.25;17:37:46;0;Touch Down;0
23.08.25;17:38:15;0;Sex on the Beach;0
23.08.25;17:38:54;0;Wodka 2cl;3
23.08.25;17:39:09;0;Wodka 2cl;3
23.08.25;17:40:07;0;Pina Colada;0
23.08.25;17:40:19;0;Carribean Night;0
23.08.25;17:40:34;0;Cuba Libre;2
23.08.25;17:41:06;0;Sex on the Beach;0
23.08.25;17:41:21;0;Long island iced tea;0
23.08.25;17:41:46;0;Caipirinha;0
23.08.25;17:41:54;0;Caipirinha;0
23.08.25;17:42:01;0;Touch Down;0
23.08.25;17:42:13;0;Touch Down;0
23.08.25;17:43:25;0;Caipirinha;0
23.08.25;17:43:32;0;Touch Down;0
23.08.25;17:43:53;0;Cuba Libre;2
23.08.25;17:44:03;0;Carribean Night;0
23.08.25;17:44:10;0;Carribean Night;0
23.08.25;17:44:48;0;Ice Man;0
23.08.25;17:45:25;0;Caipirinha;0
23.08.25;17:45:36;0;Mai Tai;0
23.08.25;17:45:47;0;Mai Tai;0
23.08.25;17:45:59;0;Mai Tai;0
23.08.25;17:46:11;0;Touch Down;0
23.08.25;17:46:43;0;Caipirinha;0
23.08.25;17:47:23;0;Carribean Night;0
23.08.25;17:48:19;0;Caipirinha;0
23.08.25;17:49:18;0;Morning Sunrise;1
23.08.25;17:49:36;0;Morning Sunrise;1
23.08.25;17:49:55;0;Mai Tai;0
23.08.25;17:50:12;0;Sex on the Beach;0
23.08.25;17:50:32;0;Caipirinha;0
23.08.25;17:51:19;0;Mai Tai;0
23.08.25;17:51:45;0;Sex on the Beach;0
23.08.25;17:51:59;0;Sex on the Beach;0
23.08.25;17:52:33;0;Caipirinha;0
23.08.25;17:53:19;0;Caipirinha;0
23.08.25;17:53:56;0;Sex on the Beach;0
23.08.25;17:54:09;0;Touch Down;0
23.08.25;17:54:36;0;Caipirinha;0
23.08.25;17:55:02;0;Sex on the Beach;0
23.08.25;17:55:28;0;Tropic Star;1
23.08.25;17:56:40;0;Cuba Libre;2
23.08.25;17:59:35;0;Caipirinha;0
23.08.25;17:59:42;0;Sex on the Beach;0
23.08.25;18:00:30;0;Caipirinha;0
23.08.25;18:00:36;0;Caipirinha;0
23.08.25;18:02:13;0;Swimming Pool;0
23.08.25;18:02:26;0;Swimming Pool;0
23.08.25;18:02:47;0;Swimming Pool;0
23.08.25;18:03:24;0;Carribean Night;0
23.08.25;18:04:23;0;Swimming Pool;0
23.08.25;18:04:39;0;Swimming Pool;0
23.08.25;18:05:07;0;Touch Down;0
23.08.25;18:06:05;0;Exotic Dream;1
23.08.25;18:06:18;0;Virgin Swimming Pool;1
23.08.25;18:06:57;0;Touch Down;0
23.08.25;18:07:39;0;Touch Down;0
23.08.25;18:08:00;0;Swimming Pool;0
23.08.25;18:08:32;0;Touch Down;0
23.08.25;18:09:16;0;Carribean Night;0
23.08.25;18:09:26;0;Carribean Night;0
23.08.25;18:09:35;0;Cuba Libre;2
23.08.25;18:10:21;0;Sex on the Beach;0
23.08.25;18:10:33;0;Tequila Sunrise;0
23.08.25;18:11:04;0;Touch Down;0
23.08.25;18:11:32;0;Long island iced tea;0
23.08.25;18:11:57;0;Long island iced tea;0
23.08.25;18:12:30;0;Touch Down;0
23.08.25;18:12:41;0;Touch Down;0
23.08.25;18:13:17;0;Cuba Libre;2
23.08.25;18:13:24;0;Mai Tai;0
23.08.25;18:14:33;0;Caipirinha;0
23.08.25;18:14:44;0;Sex on the Beach;0
23.08.25;18:15:14;0;Caipirinha;0
23.08.25;18:15:22;0;Tequila Sunrise;0
23.08.25;18:16:51;0;Sex on the Beach;0
23.08.25;18:17:14;0;Tequila Sunrise;0
23.08.25;18:18:05;0;Planters Punch;0
23.08.25;18:18:15;0;Tequila Sunrise;0
23.08.25;18:18:32;0;Sex on the Beach;0
23.08.25;18:19:33;0;Cranberysaft;4
23.08.25;18:19:43;0;Cranberysaft;4
23.08.25;18:19:46;0;Cranberysaft;4
23.08.25;18:20:08;0;Caipirinha;0
23.08.25;18:20:18;0;Tequila Sunrise;0
23.08.25;18:20:53;0;Carribean Night;0
23.08.25;18:21:16;0;Sex on the Beach;0
23.08.25;18:21:25;0;Sex on the Beach;0
23.08.25;18:21:33;0;Touch Down;0
23.08.25;18:21:46;0;Touch Down;0
23.08.25;18:22:49;0;Caipirinha;0
23.08.25;18:22:58;0;Sex on the Beach;0
23.08.25;18:23:50;0;Planters Punch;0
23.08.25;18:24:04;0;Sex on the Beach;0
23.08.25;18:24:15;0;Planters Wonder;1
23.08.25;18:24:24;0;Planters Wonder;1
23.08.25;18:24:58;0;Touch Down;0
23.08.25;18:25:36;0;Caipirinha;0
23.08.25;18:25:43;0;Caipirinha;0
23.08.25;18:26:26;0;Exotic Dream;1
23.08.25;18:26:47;0;Caipirinha;0
23.08.25;18:27:08;0;Touch Down;0
23.08.25;18:27:23;0;Touch Down;0
23.08.25;18:27:47;0;Caipirinha;0
23.08.25;18:28:44;0;Swimming Pool;0
23.08.25;18:30:29;0;Mai Tai;0
23.08.25;18:30:54;0;Touch Down;0
23.08.25;18:31:39;0;Pina Colada;0
23.08.25;18:31:51;0;Swimming Pool;0
23.08.25;18:32:20;0;Sex on the Beach;0
23.08.25;18:32:43;0;Ice Man;0
23.08.25;18:32:56;0;Ice Man;0
23.08.25;18:34:05;0;Long island iced tea;0
23.08.25;18:34:12;0;Long island iced tea;0
23.08.25;18:34:19;0;Long island iced tea;0
23.08.25;18:34:47;0;Touch Down;0
23.08.25;18:35:13;0;Sex on the Beach;0
23.08.25;18:35:20;0;Sex on the Beach;0
23.08.25;18:35:45;0;Long island iced tea;0
23.08.25;18:36:22;0;Morning Sunrise;1
23.08.25;18:36:42;0;Ice Man;0
23.08.25;18:37:09;0;Sex on the Beach;0
23.08.25;18:37:58;0;Planters Wonder;1
23.08.25;18:38:35;0;Mai Tai;0
23.08.25;18:39:32;0;Touch Down;0
23.08.25;18:39:44;0;Ice Man;0
23.08.25;18:41:32;0;Sex on the Beach;0
23.08.25;18:41:42;0;Caipirinha;0
23.08.25;18:42:41;0;Pina Colada;0
23.08.25;18:43:13;0;Cuba Libre;2
23.08.25;18:44:35;0;Planters Wonder;1
23.08.25;18:45:30;0;Green Eyes;0
23.08.25;18:46:48;0;Mai Tai;0
23.08.25;18:47:18;0;Virgin Swimming Pool;1
23.08.25;18:51:24;0;Green Eyes;0
23.08.25;18:52:36;0;Sex on the Beach;0
23.08.25;18:52:46;0;Sex on the Beach;0
23.08.25;18:53:16;0;Caipirinha;0
23.08.25;18:53:22;0;Caipirinha;0
23.08.25;18:54:03;0;Cuba Libre;2
23.08.25;18:54:52;0;Caipirinha;0
23.08.25;18:55:18;0;Sex on the Beach;0
23.08.25;18:55:29;0;Carribean Night;0
23.08.25;18:55:40;0;Ice Man;0
23.08.25;18:56:31;0;Cuba Libre;2
23.08.25;18:56:55;0;Sex on the Beach;0
23.08.25;18:57:47;0;Cuba Libre;2
23.08.25;18:57:53;0;Cuba Libre;2
23.08.25;18:59:30;0;Pina Colada;0
23.08.25;19:01:55;0;Caipirinha;0
23.08.25;19:02:12;0;Sex on the Beach;0
23.08.25;19:02:53;0;Planters Punch;0
23.08.25;19:03:02;0;Swimming Pool;0
23.08.25;19:03:16;0;Swimming Pool;0
23.08.25;19:03:31;0;Swimming Pool;0
23.08.25;19:03:46;0;Swimming Pool;0
23.08.25;19:05:35;0;Sex on the Beach;0
23.08.25;19:05:51;0;Sex on the Beach;0
23.08.25;19:09:47;0;Ice Man;0
23.08.25;19:10:02;0;Morning Sunrise;1
23.08.25;19:10:49;0;Touch Down;0
23.08.25;19:11:02;0;Touch Down;0
23.08.25;19:11:50;0;Ice Man;0
23.08.25;19:14:23;0;Caipirinha;0
23.08.25;19:14:30;0;Caipirinha;0
23.08.25;19:16:15;0;Long island iced tea;0
23.08.25;19:16:23;0;Long island iced tea;0
23.08.25;19:17:42;0;Baby Colada;1
23.08.25;19:18:41;0;Planters Wonder;1
23.08.25;19:20:11;0;Mai Tai;0
23.08.25;19:20:33;0;Cuba Libre;2
23.08.25;19:20:47;0;Cuba Libre;2
23.08.25;19:21:21;0;Long island iced tea;0
23.08.25;19:21:44;0;Long island iced tea;0
23.08.25;19:22:12;0;Mai Tai;0
23.08.25;19:22:29;0;Planters Wonder;1
23.08.25;19:22:38;0;Planters Wonder;1
23.08.25;19:24:37;0;Carribean Night;0
23.08.25;19:25:02;0;Sex on the Beach;0
23.08.25;19:25:13;0;Sex on the Beach;0
23.08.25;19:25:56;0;Tequila Sunrise;0
23.08.25;19:26:11;0;Tequila Sunrise;0
23.08.25;19:26:45;0;Caipirinha;0
23.08.25;19:27:14;0;Pina Colada;0
23.08.25;19:27:35;0;Long island iced tea;0
23.08.25;19:28:33;0;Cuba Libre;2
23.08.25;19:29:03;0;Cuba Libre;2
23.08.25;19:29:53;0;Swimming Pool;0
23.08.25;19:31:49;0;Sex on the Beach;0
23.08.25;19:32:06;0;Tequila Sunrise;0
23.08.25;19:33:46;0;Caipirinha;0
23.08.25;19:34:01;0;Caipirinha;0
23.08.25;19:35:18;0;Mai Tai;0
23.08.25;19:35:30;0;Long island iced tea;0
23.08.25;19:35:39;0;Cuba Libre;2
23.08.25;19:35:48;0;Cuba Libre;2
23.08.25;19:37:36;0;Sex on the Beach;0
23.08.25;19:38:04;0;Sex on the Beach;0
23.08.25;19:38:17;0;Tequila Sunrise;0
23.08.25;19:39:03;0;Long island iced tea;0
23.08.25;19:39:45;0;Swimming Pool;0
23.08.25;19:40:02;0;Swimming Pool;0
23.08.25;19:43:23;0;Sex on the Beach;0
23.08.25;19:43:41;0;Sex on the Beach;0
23.08.25;19:45:42;0;Sex on the Beach;0
23.08.25;19:45:59;0;Ice Man;0
23.08.25;19:46:16;0;Cuba Libre;2
23.08.25;19:47:45;0;Cuba Libre;2
23.08.25;19:47:55;0;Carribean Night;0
23.08.25;19:48:39;0;Caipirinha;0
23.08.25;19:48:58;0;Caipirinha;0
23.08.25;19:50:17;0;Caipirinha;0
23.08.25;19:51:10;0;Baby Colada;1
23.08.25;19:52:34;0;Caipirinha;0
23.08.25;19:53:42;0;Planters Punch;0
23.08.25;19:53:54;0;Sex on the Beach;0
23.08.25;19:54:03;0;Sex on the Beach;0
23.08.25;19:54:13;0;Sex on the Beach;0
23.08.25;19:54:22;0;Sex on the Beach;0
23.08.25;19:54:37;0;Caipirinha;0
23.08.25;19:55:28;0;Long island iced tea;0
23.08.25;19:56:16;0;Planters Punch;0
23.08.25;19:57:58;0;Sex on the Beach;0
23.08.25;19:58:34;0;Tequila Sunrise;0
23.08.25;19:59:14;0;Touch Down;0
23.08.25;19:59:59;0;Sex on the Beach;0
23.08.25;20:00:13;0;Sex on the Beach;0
23.08.25;20:03:05;0;Caipirinha;0
23.08.25;20:06:53;0;Cuba Libre;2
23.08.25;20:06:58;0;Cuba Libre;2
23.08.25;20:12:03;0;Long island iced tea;0
23.08.25;20:12:08;0;Long island iced tea;0
23.08.25;20:13:41;0;Cuba Libre;2
23.08.25;20:14:07;0;Caipirinha;0
23.08.25;20:18:05;0;Cuba Libre;2
23.08.25;20:20:19;0;Carribean Night;0
23.08.25;20:20:31;0;Green Eyes;0
23.08.25;20:21:55;0;Touch Down;0
23.08.25;20:22:26;0;Cuba Libre;2
23.08.25;20:23:46;0;Tequila Sunrise;0
23.08.25;20:24:02;0;Tequila Sunrise;0
23.08.25;20:25:04;0;Sex on the Beach;0
23.08.25;20:27:02;0;Caipirinha;0
23.08.25;20:27:26;0;Sex on the Beach;0
23.08.25;20:33:50;0;Cuba Libre;2
23.08.25;20:33:57;0;Cuba Libre;2
23.08.25;20:34:21;0;Green Eyes;0
23.08.25;20:36:26;0;Long island iced tea;0
23.08.25;20:40:19;0;Sex on the Beach;0
23.08.25;20:40:29;0;Sex on the Beach;0
23.08.25;20:41:47;0;Long island iced tea;0
23.08.25;20:41:53;0;Long island iced tea;0
23.08.25;20:44:09;0;Caipirinha;0
23.08.25;20:45:21;0;Caipirinha;0
23.08.25;20:45:30;0;Caipirinha;0
23.08.25;20:48:57;0;Cuba Libre;2
23.08.25;20:49:31;0;Cuba Libre;2
23.08.25;20:49:56;0;Pina Colada;0
23.08.25;20:51:01;0;Pina Colada;0
23.08.25;20:51:11;0;Cuba Libre;2
23.08.25;20:52:22;0;Caipirinha;0
23.08.25;20:55:45;0;Tequila Sunrise;0
23.08.25;20:56:28;0;Touch Down;0
23.08.25;20:57:26;0;Touch Down;0
23.08.25;20:57:45;0;Pina Colada;0
23.08.25;20:58:08;0;Touch Down;0
23.08.25;21:00:16;0;Long island iced tea;0
23.08.25;21:00:25;0;Long island iced tea;0
26.08.25;09:49:31;0;Planters Punch;0
26.08.25;09:53:14;0;Morning Sunrise;1
26.08.25;10:00:08;0;Cuba Libre;2
26.08.25;13:01:01;0;Exotic Dream;1
26.08.25;13:01:22;0;Planters Wonder;1
26.08.25;13:01:42;0;Planters Wonder;1
26.08.25;13:03:11;0;Morning Sunrise;1
26.08.25;13:03:54;0;Planters Wonder;1
26.08.25;13:04:35;0;Planters Wonder;1
