Datum;Zeit;PLU;Name;Kategorie
14.09.25;12:01:12;0;Planters Punch - 0,2;0
14.09.25;12:02:50;0;Tequila Sunrise - 0,2;0
14.09.25;12:04:11;0;Touchdown - 0,2;0
14.09.25;12:04:23;0;Iceman - 0,2;0
14.09.25;12:04:46;0;Sex on the Beach - 0,2;0
14.09.25;12:04:57;0;Mai Tai - 0,2;0
14.09.25;12:05:13;0;Carribean Night - 0,2;0
14.09.25;12:09:38;0;Bora Bora - 0,2;1
14.09.25;12:10:31;0;Morning Sunrise - 0,2;1
14.09.25;12:11:48;0;Planters Wonder - 0,2;1
14.09.25;12:11:59;0;Caddys Dream - 0,2;1
14.09.25;12:13:14;0;Tropic Star - 0,2;1
14.09.25;12:14:59;0;Planters Punch - 0,2;0
14.09.25;12:19:55;0;Touchdown - 0,2;0
14.09.25;12:20:59;0;Touchdown - 0,2;0
14.09.25;12:29:21;0;Sex on the Beach - 0,2;0
14.09.25;12:29:40;0;Mai Tai - 0,2;0
14.09.25;12:30:10;0;Planters Punch - 0,2;0
14.09.25;12:33:25;0;Planters Punch - 0,2;0
14.09.25;12:34:21;0;Morning Sunrise - 0,2;1
14.09.25;12:43:36;0;Planters Punch - 0,2;0
14.09.25;12:43:57;0;Pina Colada 200ml;0
14.09.25;12:44:44;0;Sex on the Beach - 0,2;0
14.09.25;12:45:08;0;Planters Wonder - 0,2;1
14.09.25;12:46:03;0;Planters Wonder - 0,2;1
14.09.25;12:48:57;0;Touchdown - 0,2;0
14.09.25;12:49:21;0;Planters Wonder - 0,2;1
14.09.25;12:53:22;0;Planters Punch - 0,2;0
14.09.25;12:54:00;0;Planters Punch - 0,2;0
14.09.25;12:56:05;0;Planters Punch - 0,2;0
14.09.25;12:56:57;0;Sex on the Beach - 0,2;0
14.09.25;12:58:53;0;Planters Punch - 0,2;0
14.09.25;12:59:17;0;Mai Tai - 0,2;0
14.09.25;12:59:54;0;Touchdown - 0,2;0
14.09.25;13:00:14;0;Mai Tai - 0,2;0
14.09.25;13:01:06;0;Touchdown - 0,2;0
14.09.25;13:01:52;0;Planters Punch - 0,2;0
14.09.25;13:02:19;0;Sex on the Beach - 0,2;0
14.09.25;13:03:10;0;Touchdown - 0,2;0
14.09.25;13:03:59;0;Iceman - 0,2;0
14.09.25;13:05:58;0;Mai Tai - 0,2;0
14.09.25;13:06:15;0;Sex on the Beach - 0,2;0
14.09.25;13:06:33;0;Touchdown - 0,2;0
14.09.25;13:07:11;0;Tequila Sunrise - 0,2;0
14.09.25;13:07:41;0;Planters Punch - 0,2;0
14.09.25;13:12:57;0;Planters Punch - 0,2;0
14.09.25;13:13:10;0;Planters Punch - 0,2;0
14.09.25;13:19:01;0;Mai Tai - 0,2;0
14.09.25;13:19:29;0;Sex on the Beach - 0,2;0
14.09.25;13:20:01;0;Planters Punch - 0,2;0
14.09.25;13:20:20;0;Mai Tai - 0,2;0
14.09.25;13:21:07;0;Touchdown - 0,2;0
14.09.25;13:21:37;0;Pina Colada 200ml;0
14.09.25;13:38:19;0;Touchdown - 0,2;0
14.09.25;13:39:08;0;Planters Wonder - 0,2;1
14.09.25;13:39:35;0;Touchdown - 0,2;0
14.09.25;13:42:52;0;Carribean Night - 0,2;0
14.09.25;13:43:38;0;Tropic Star - 0,2;1
14.09.25;13:46:03;0;Mai Tai - 0,2;0
14.09.25;13:46:31;0;Mai Tai - 0,2;0
14.09.25;13:47:06;0;Sex on the Beach - 0,2;0
14.09.25;13:55:51;0;Planters Punch - 0,2;0
14.09.25;13:58:53;0;Carribean Night - 0,2;0
14.09.25;14:02:49;0;Carribean Night - 0,2;0
14.09.25;14:03:06;0;Mai Tai - 0,2;0
14.09.25;14:03:44;0;Sex on the Beach - 0,2;0
14.09.25;14:09:27;0;Planters Punch - 0,2;0
14.09.25;14:10:32;0;Touchdown - 0,2;0
14.09.25;14:11:03;0;Planters Punch - 0,2;0
14.09.25;14:15:14;0;Planters Punch - 0,2;0
14.09.25;14:17:56;0;Carribean Night - 0,2;0
14.09.25;14:18:20;0;Pina Colada 200ml;0
14.09.25;14:18:52;0;Touchdown - 0,2;0
14.09.25;14:19:25;0;Pina Colada 200ml;0
14.09.25;14:22:57;0;Mai Tai - 0,2;0
14.09.25;14:23:18;0;Mai Tai - 0,2;0
14.09.25;14:23:50;0;Sex on the Beach - 0,2;0
14.09.25;14:26:20;0;Pina Colada 200ml;0
14.09.25;14:27:23;0;Pina Colada 200ml;0
14.09.25;14:28:02;0;Sex on the Beach - 0,2;0
14.09.25;14:32:27;0;Tropic Star - 0,2;1
14.09.25;14:33:21;0;Planters Punch - 0,2;0
14.09.25;14:34:25;0;Planters Wonder - 0,2;1
14.09.25;14:36:32;0;Tequila Sunrise - 0,2;0
14.09.25;14:44:59;0;Planters Punch - 0,2;0
14.09.25;14:53:22;0;Touchdown - 0,2;0
14.09.25;14:53:37;0;Touchdown - 0,2;0
14.09.25;14:58:12;0;Mai Tai - 0,2;0
14.09.25;14:58:21;0;Mai Tai - 0,2;0
14.09.25;14:58:52;0;Mai Tai - 0,2;0
14.09.25;15:03:18;0;Sex on the Beach - 0,2;0
14.09.25;15:04:14;0;Carribean Night - 0,2;0
14.09.25;15:12:04;0;Mai Tai - 0,2;0
14.09.25;15:13:13;0;Pina Colada 200ml;0
14.09.25;15:13:42;0;Pina Colada 200ml;0
14.09.25;15:15:01;0;Pina Colada 200ml;0
14.09.25;15:15:36;0;Carribean Night - 0,2;0
14.09.25;15:16:56;0;Iceman - 0,2;0
14.09.25;15:17:45;0;Sex on the Beach - 0,2;0
14.09.25;15:17:52;0;Sex on the Beach - 0,2;0
14.09.25;15:18:18;0;Planters Punch - 0,2;0
14.09.25;15:18:27;0;Planters Punch - 0,2;0
14.09.25;15:18:49;0;Carribean Night - 0,2;0
14.09.25;15:19:20;0;Planters Punch - 0,2;0
14.09.25;15:38:34;0;Baby Colada 200ml;1
14.09.25;15:44:11;0;Wodka 2cl;3
14.09.25;15:44:18;0;Wodka 2cl;3
14.09.25;15:50:16;0;Touchdown - 0,2;0
14.09.25;15:52:48;0;Maracuja 100 ml;4
15.09.25;06:47:03;0;Tropic Star - 0,2;1
15.09.25;08:04:04;0;Planters Wonder - 0,2;1
15.09.25;08:30:04;0;Touchdown - 0,2;0
15.09.25;08:30:33;0;Touchdown - 0,2;0
15.09.25;08:30:50;0;Touchdown - 0,2;0
15.09.25;08:31:32;0;Iceman - 0,2;0
15.09.25;08:41:38;0;Planters Punch - 0,2;0
15.09.25;08:51:40;0;Tropic Star - 0,2;1
15.09.25;08:51:59;0;Planters Wonder - 0,2;1
15.09.25;09:18:20;0;Green Eyes - 0,2;0
15.09.25;09:18:36;0;Planters Punch - 0,2;0
15.09.25;09:18:54;0;Touchdown - 0,2;0
15.09.25;09:19:29;0;Tequila Sunrise - 0,2;0
15.09.25;09:19:50;0;Mai Tai - 0,2;0
15.09.25;09:20:17;0;Tropic Star - 0,2;1
15.09.25;09:33:12;0;Touchdown - 0,2;0
15.09.25;09:33:43;0;Planters Punch - 0,2;0
15.09.25;09:34:10;0;Mai Tai - 0,2;0
15.09.25;09:34:45;0;Pina Colada 200ml;0
15.09.25;09:39:01;0;Mai Tai - 0,2;0
15.09.25;09:51:16;0;Planters Punch - 0,2;0
15.09.25;09:53:09;0;Planters Wonder - 0,2;1
15.09.25;10:14:53;0;Swimming Pool 0,2;0
15.09.25;10:16:35;0;Tropic Star - 0,2;1
15.09.25;10:18:07;0;Planters Punch - 0,2;0
15.09.25;10:21:00;0;Sex on the Beach - 0,2;0
15.09.25;10:21:40;0;Tropic Star - 0,2;1
15.09.25;10:36:42;0;Touchdown - 0,2;0
15.09.25;10:54:51;0;Tropic Star - 0,2;1
15.09.25;10:55:06;0;Planters Wonder - 0,2;1
15.09.25;11:08:25;0;Pina Colada 200ml;0
15.09.25;11:08:40;0;Pina Colada 200ml;0
15.09.25;11:08:56;0;Pina Colada 200ml;0
15.09.25;11:20:56;0;Touchdown - 0,2;0
15.09.25;11:21:10;0;Touchdown - 0,2;0
15.09.25;11:21:21;0;Touchdown - 0,2;0
15.09.25;11:33:43;0;Tropic Star - 0,2;1
15.09.25;11:36:10;0;Planters Wonder - 0,2;1
15.09.25;11:36:32;0;Exotic Dream - 0,2;1
15.09.25;11:36:51;0;Bora Bora - 0,2;1
15.09.25;11:37:25;0;Exotic Dream - 0,2;1
15.09.25;11:38:19;0;Planters Punch - 0,2;0
15.09.25;11:55:56;0;Touchdown - 0,2;0
15.09.25;11:56:17;0;Touchdown - 0,2;0
15.09.25;11:56:31;0;Touchdown - 0,2;0
15.09.25;12:02:47;0;Pina Colada 200ml;0
15.09.25;12:08:05;0;Tropic Star - 0,2;1
15.09.25;12:09:17;0;Planters Wonder - 0,2;1
15.09.25;12:10:25;0;Morning Sunrise - 0,2;1
15.09.25;12:11:13;0;Tropic Star - 0,2;1
15.09.25;12:23:03;0;Planters Punch - 0,2;0
15.09.25;12:23:41;0;Carribean Night - 0,2;0
15.09.25;12:23:58;0;Green Eyes - 0,2;0
15.09.25;12:24:20;0;Tequila Sunrise - 0,2;0
15.09.25;12:24:59;0;Swimming Pool 0,2;0
15.09.25;12:25:44;0;Tequila Sunrise - 0,2;0
15.09.25;12:27:04;0;Sex on the Beach - 0,2;0
15.09.25;12:27:26;0;Planters Wonder - 0,2;1
15.09.25;12:27:54;0;Mai Tai - 0,2;0
15.09.25;12:31:01;0;Swimming Pool 0,2;0
15.09.25;12:31:29;0;Mai Tai - 0,2;0
15.09.25;12:32:13;0;Tropic Star - 0,2;1
15.09.25;12:32:43;0;Morning Sunrise - 0,2;1
15.09.25;12:34:04;0;Baby Colada 200ml;1
15.09.25;12:35:00;0;Swimming Pool 0,2;0
15.09.25;12:35:24;0;Mai Tai - 0,2;0
15.09.25;12:36:32;0;Planters Wonder - 0,2;1
15.09.25;12:38:07;0;Pina Colada 200ml;0
15.09.25;12:43:59;0;Tropic Star - 0,2;1
15.09.25;12:44:21;0;Planters Wonder - 0,2;1
15.09.25;12:45:23;0;Planters Punch - 0,2;0
15.09.25;12:45:52;0;Exotic Dream - 0,2;1
15.09.25;12:47:46;0;Baby Colada 200ml;1
15.09.25;12:48:51;0;Morning Sunrise - 0,2;1
15.09.25;12:49:16;0;Exotic Dream - 0,2;1
15.09.25;12:50:02;0;Caddys Dream - 0,2;1
15.09.25;12:50:29;0;Bora Bora - 0,2;1
15.09.25;12:55:57;0;Green Eyes - 0,2;0
15.09.25;12:56:08;0;Iceman - 0,2;0
15.09.25;12:56:19;0;Iceman - 0,2;0
15.09.25;13:03:39;0;Swimming Pool 0,2;0
15.09.25;13:03:58;0;Touchdown - 0,2;0
15.09.25;13:04:31;0;Planters Punch - 0,2;0
15.09.25;13:04:54;0;Mai Tai - 0,2;0
15.09.25;13:05:07;0;Mai Tai - 0,2;0
15.09.25;13:06:36;0;Pina Colada 200ml;0
15.09.25;13:16:31;0;Morning Sunrise - 0,2;1
15.09.25;13:17:34;0;Baby Colada 200ml;1
15.09.25;13:18:03;0;Planters Punch - 0,2;0
15.09.25;13:18:38;0;Tropic Star - 0,2;1
15.09.25;13:21:16;0;Baby Colada 200ml;1
15.09.25;13:21:39;0;Tropic Star - 0,2;1
15.09.25;13:22:51;0;Baby Colada 200ml;1
15.09.25;13:23:17;0;Pina Colada 200ml;0
15.09.25;13:23:59;0;Baby Colada 200ml;1
15.09.25;13:24:41;0;Baby Colada 200ml;1
15.09.25;13:27:26;0;Planters Punch - 0,2;0
15.09.25;13:30:02;0;Planters Punch - 0,2;0
15.09.25;13:38:21;0;Iceman - 0,2;0
15.09.25;13:38:51;0;Pina Colada 200ml;0
15.09.25;13:39:28;0;Green Eyes - 0,2;0
15.09.25;13:54:50;0;Sex on the Beach - 0,2;0
15.09.25;13:55:23;0;Pina Colada 200ml;0
15.09.25;14:18:14;0;Planters Wonder - 0,2;1
15.09.25;14:18:23;0;Tropic Star - 0,2;1
15.09.25;14:21:05;0;Planters Punch - 0,2;0
15.09.25;14:21:15;0;Iceman - 0,2;0
15.09.25;14:21:30;0;Swimming Pool 0,2;0
15.09.25;14:21:53;0;Iceman - 0,2;0
15.09.25;14:22:22;0;Mai Tai - 0,2;0
15.09.25;14:23:19;0;Pina Colada 200ml;0
15.09.25;14:23:52;0;Carribean Night - 0,2;0
15.09.25;14:24:30;0;Carribean Night - 0,2;0
15.09.25;14:27:34;0;Baby Colada 200ml;1
15.09.25;14:33:02;0;Baby Colada 200ml;1
22.09.25;10:57:42;0;Touchdown - 0,2;0
22.09.25;11:39:17;0;Tropic Star - 0,2;1
22.09.25;11:58:47;0;Morning Sunrise - 0,2;1
22.09.25;12:13:55;0;Planters Wonder - 0,2;1
22.09.25;12:15:29;0;Planters Wonder - 0,2;1
22.09.25;12:15:52;0;Tropic Star - 0,2;1
22.09.25;12:20:00;0;Tropic Star - 0,2;1
22.09.25;12:21:29;0;Tropic Star - 0,2;1
22.09.25;12:22:19;0;Planters Wonder - 0,2;1
22.09.25;12:22:37;0;Tropic Star - 0,2;1
22.09.25;12:23:06;0;Planters Wonder - 0,2;1
22.09.25;12:23:46;0;Tropic Star - 0,2;1
22.09.25;12:29:17;0;Tropic Star - 0,2;1
22.09.25;12:30:02;0;Touchdown - 0,2;0
22.09.25;12:31:18;0;Touchdown - 0,2;0
22.09.25;12:31:35;0;Planters Punch - 0,2;0
22.09.25;12:40:06;0;Planters Wonder - 0,2;1
22.09.25;13:02:14;0;Morning Sunrise - 0,2;1
22.09.25;13:57:34;0;Touchdown - 0,2;0
22.09.25;13:59:37;0;Iceman - 0,2;0
22.09.25;14:11:42;0;Touchdown - 0,2;0
22.09.25;14:12:07;0;Planters Wonder - 0,2;1
22.09.25;14:12:18;0;Tropic Star - 0,2;1
22.09.25;14:12:26;0;Tropic Star - 0,2;1
22.09.25;14:12:34;0;Planters Wonder - 0,2;1
22.09.25;14:12:43;0;Caddys Dream - 0,2;1
22.09.25;14:12:51;0;Exotic Dream - 0,2;1
22.09.25;14:13:05;0;Planters Wonder - 0,2;1
22.09.25;14:13:26;0;Touchdown - 0,2;0
22.09.25;14:14:54;0;Planters Wonder - 0,2;1
22.09.25;14:15:02;0;Tropic Star - 0,2;1
22.09.25;14:15:10;0;Planters Wonder - 0,2;1
22.09.25;14:15:20;0;Exotic Dream - 0,2;1
22.09.25;14:15:27;0;Exotic Dream - 0,2;1
22.09.25;14:15:36;0;Planters Wonder - 0,2;1
22.09.25;14:16:46;0;Planters Wonder - 0,2;1
22.09.25;14:16:55;0;Tropic Star - 0,2;1
22.09.25;14:17:02;0;Caddys Dream - 0,2;1
22.09.25;14:17:14;0;Tropic Star - 0,2;1
22.09.25;14:17:26;0;Planters Wonder - 0,2;1
22.09.25;14:17:36;0;Tropic Star - 0,2;1
22.09.25;14:19:54;0;Bora Bora - 0,2;1
22.09.25;14:22:28;0;Planters Punch - 0,2;0
22.09.25;14:25:12;0;Planters Wonder - 0,2;1
22.09.25;14:28:20;0;Planters Wonder - 0,2;1
22.09.25;14:28:27;0;Tropic Star - 0,2;1
22.09.25;14:28:38;0;Exotic Dream - 0,2;1
22.09.25;14:28:49;0;Tropic Star - 0,2;1
22.09.25;14:33:09;0;Morning Sunrise - 0,2;1
22.09.25;14:35:55;0;Touchdown - 0,2;0
22.09.25;14:36:20;0;Planters Punch - 0,2;0
